Cluster_ID,Best_Match,Similarity_Pct,Status,Total_Reads,Pct_of_Sample,Num_ASVs
Cluster_29,Eukaryota:mito;Obazoa:mito;Opisthokonta:mito;Fungi:mito;Ascomycota:mito;Pezizomycotina:mito;Lecanoromycetes:mito;Cryptodiscus:mito;Cryptodiscus_pini:mito;,51.11,Candidate novel taxon,26,0.02,6
Cluster_317,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globobuliminidae;Globobulimina;Globobulimina_sp.;,74.62,Low confidence / possible divergent,26,0.02,7
Cluster_360,Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Seriata;Dendrocoelum;Dendrocoelum_lacteum;,57.08,Candidate novel taxon,26,0.02,5
Cluster_711,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,83.46,Confident match,26,0.02,5
Cluster_34,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Pulleniidae;Pullenia;Pullenia_subcarinata;,55.3,Candidate novel taxon,26,0.02,12
Cluster_328,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_catenella;,54.82,Candidate novel taxon,26,0.02,6
Cluster_31,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Haemogregarinidae;Haemogregarina;Haemogregarina_sp.;,50.21,Candidate novel taxon,26,0.02,11
Cluster_491,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,75.73,Low confidence / possible divergent,26,0.02,7
Cluster_819,Eukaryota;TSAR;Alveolata;Ciliophora;Armophorea;Armophorea_X;Clevelandellida;Nyctotherus_2;Nyctotherus_ovalis;,79.96,Low confidence / possible divergent,26,0.02,6
Cluster_22,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Turborotalita;Turborotalita_humilis;,61.74,Candidate novel taxon,25,0.02,12
Cluster_194,Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Prokinetoplastida;Ichthyobodonidae;Ichthyobodonidae_X;Ichthyobodonidae_X_sp.;,65.78,Low confidence / possible divergent,25,0.02,11
Cluster_45,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystis-Group;Blastocystis;Blastocystis_hominis;,61.92,Candidate novel taxon,25,0.02,5
Cluster_405,Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Olpidophydiales;Olpidiopsis;Olpidiopsis_pyropiae;,57.04,Candidate novel taxon,25,0.02,9
Cluster_545,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium3;Cryptosporidium3_sp.;,77.13,Low confidence / possible divergent,25,0.02,5
Cluster_622,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,76.12,Low confidence / possible divergent,25,0.02,6
Cluster_323,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria5;Theileria_cervi;,74.44,Low confidence / possible divergent,25,0.02,6
Cluster_96,Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Ulvophyceae:plas;Bryopsidales:plas;Ostreobiaceae:plas;Ostreobium:plas;Ostreobium_sp.:plas;,69.12,Low confidence / possible divergent,25,0.02,12
Cluster_78,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalinata;Blastocystis-Group;Blastocystis;Blastocystis_hominis;,62.11,Candidate novel taxon,25,0.02,5
Cluster_575,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon;Hepatozoon_sp.;,75.2,Low confidence / possible divergent,25,0.02,5
Cluster_485,Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyta_X;Prasinodermophyceae;Prasinodermales;Prasinodermaceae;Prasinoderma;Prasinoderma_singularis;,71.4,Low confidence / possible divergent,24,0.02,7
Cluster_480,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon3;Hepatozoon3_sp.;,68.98,Low confidence / possible divergent,24,0.02,5
Cluster_589,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria5;Theileria_ovis;,77.14,Low confidence / possible divergent,24,0.02,5
Cluster_436,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria9;Theileria_annulata;,70.29,Low confidence / possible divergent,24,0.02,6
Cluster_552,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,72.13,Low confidence / possible divergent,24,0.02,6
Cluster_133,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,63.35,Candidate novel taxon,24,0.02,5
Cluster_931,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,73.35,Low confidence / possible divergent,24,0.02,6
Cluster_517,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_sp.;,69.76,Low confidence / possible divergent,24,0.02,5
Cluster_123,Eukaryota;Obazoa;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Seriata;Bdelloura;Bdelloura_candida;,61.09,Candidate novel taxon,24,0.02,6
Cluster_789,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Lanspora;Lanspora_coronata;,81.19,Confident match,24,0.02,7
Cluster_355,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon_roscoffensis;,70.55,Low confidence / possible divergent,24,0.02,5
Cluster_122,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Eimeriida;Eimeriidae;Lankesterella;Lankesterella_sp.;,51.57,Candidate novel taxon,24,0.02,5
Cluster_20,Eukaryota;Amoebozoa;Discosea;Discosea_X;Centramoebia;Himatismenida;Himatismenida_X;Squamamoeba;Squamamoeba_japonica;,57.02,Candidate novel taxon,24,0.02,11
Cluster_187,Eukaryota;Excavata;Metamonada;Parabasalia;Trichomonadea;Trichomonadida;Trichomonadidae;Trichomonadidae_X;Trichomonadidae_X_sp.;,73.62,Low confidence / possible divergent,24,0.02,10
Cluster_90,Eukaryota;Excavata;Discoba;Euglenozoa;Symbiontida;Symbiontida_X;Calkinsiidae;Calkinsia;Calkinsia_aureus;,68.42,Low confidence / possible divergent,24,0.02,11
Cluster_466,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Orbiliomycetes;Arthrobotrys;Arthrobotrys_guizhouensis;,68.02,Low confidence / possible divergent,24,0.02,5
Cluster_66,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,48.98,Candidate novel taxon,24,0.02,5
Cluster_561,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Lanspora;Lanspora_coronata;,73.69,Low confidence / possible divergent,23,0.01,6
Cluster_869,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Graphium;Graphium_sp.;,82.05,Confident match,23,0.01,5
Cluster_612,Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Suessiales;Suessiales_X;Suessiales_XX;Suessiales_XX_sp.;,79.02,Low confidence / possible divergent,23,0.01,6
Cluster_859,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Sporothrix;Sporothrix_sp.;,76.78,Low confidence / possible divergent,23,0.01,5
Cluster_799,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria9;Theileria_annulata;,78.08,Low confidence / possible divergent,23,0.01,5
Cluster_278,Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Arcyria;Arcyria_cinerea;,63.14,Candidate novel taxon,23,0.01,6
Cluster_696,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Sphaeropleales;Sphaeropleales_X;Neochloris;Neochloris_conjuncta;,75.75,Low confidence / possible divergent,23,0.01,5
Cluster_346,Eukaryota;Excavata;Discoba;Discoba_X;Heterolobosea;Tetramitia_VI;Psalteriomonadidae;Harpagon;Harpagon_sp.;,73.2,Low confidence / possible divergent,23,0.01,5
Cluster_723,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloropicon;Chloropicon_roscoffensis;,74.51,Low confidence / possible divergent,23,0.01,5
Cluster_378,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_pseudodichotomus;,73.79,Low confidence / possible divergent,23,0.01,9
Cluster_620,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,72.96,Low confidence / possible divergent,23,0.01,9
Cluster_411,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,70.58,Low confidence / possible divergent,23,0.01,5
Cluster_368,Bacteria;FCB;Bacteroidetes;Bacteroidetes_X;Bacteroidia;Bacteroidales;Rikenellaceae;BCf917_termite_group;BCf917_termite_group_sp.;,53.98,Candidate novel taxon,23,0.01,5
Cluster_847,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon;Hepatozoon_sp.;,72.53,Low confidence / possible divergent,23,0.01,6
Cluster_244,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon5;Hepatozoon_canis;,71.92,Low confidence / possible divergent,23,0.01,10
Cluster_773,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,77.95,Low confidence / possible divergent,23,0.01,5
Cluster_441,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,68.4,Low confidence / possible divergent,23,0.01,5
Cluster_547,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_pseudodichotomus;,68.97,Low confidence / possible divergent,22,0.01,8
Cluster_925,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,78.62,Low confidence / possible divergent,22,0.01,5
Cluster_920,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12C;MAST-12C_sp.;,68.33,Low confidence / possible divergent,22,0.01,7
Cluster_464,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,70.76,Low confidence / possible divergent,22,0.01,5
Cluster_747,Eukaryota;Archaeplastida;Prasinodermophyta;Prasinodermophyta_X;Palmophyllophyceae;Prasinococcales;Prasinococcaceae;Prasinococcus;Prasinococcus_sp.;,75.96,Low confidence / possible divergent,22,0.01,6
Cluster_314,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,74.56,Low confidence / possible divergent,22,0.01,5
Cluster_692,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Alternaria;Alternaria_alternata;,73.1,Low confidence / possible divergent,22,0.01,6
Cluster_570,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,76.55,Low confidence / possible divergent,22,0.01,7
Cluster_500,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,72.47,Low confidence / possible divergent,22,0.01,6
Cluster_225,Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Bacillariophyceae:plas;Bacillariophyceae_X:plas;Bacillariophyceae_XX:plas;Bacillariophyceae_XXX:plas;Bacillariophyceae_XXX_sp.:plas;,53.5,Candidate novel taxon,22,0.01,10
Cluster_959,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,72.09,Low confidence / possible divergent,22,0.01,5
Cluster_512,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon;Hepatozoon_sp.;,78.07,Low confidence / possible divergent,21,0.01,6
Cluster_986,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,79.27,Low confidence / possible divergent,21,0.01,5
Cluster_131,Eukaryota;Excavata;Metamonada;Parabasalia;Trichomonadea;Trichomonadida;Trichomonadidae;Trichomonas;Trichomonas_vaginalis;,68.47,Low confidence / possible divergent,21,0.01,9
Cluster_23,Eukaryota;TSAR;Alveolata;Ciliophora;Ciliophora_X;Ciliophora_XX;Ciliophora_XXX;Mesodinium;Mesodinium_sp.;,53.49,Candidate novel taxon,21,0.01,9
Cluster_107,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerinella;Globigerinella_siphonifera;,69.91,Low confidence / possible divergent,21,0.01,10
Cluster_21,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerinoides;Globigerinoides_ruber-albus;,53.67,Candidate novel taxon,21,0.01,6
Cluster_841,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Lanspora;Lanspora_coronata;,80.66,Confident match,21,0.01,5
Cluster_843,Eukaryota;Obazoa;Opisthokonta;Fungi;Basidiomycota;Wallemiomycetes;Wallemiales;Wallemia;Wallemia_hederae;,74.93,Low confidence / possible divergent,21,0.01,6
Cluster_840,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium_sp.;,69.8,Low confidence / possible divergent,21,0.01,5
Cluster_255,Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiophyceae_X;Braarudosphaeraceae;Braarudosphaeraceae_X;Braarudosphaeraceae_X_sp.;,72.05,Low confidence / possible divergent,21,0.01,6
Cluster_324,Eukaryota;Amoebozoa;Evosea;Evosea_X;Archamoebea;Archamoebea_X;Entamoebidae;Entamoeba;Entamoeba_bovis;,74.23,Low confidence / possible divergent,21,0.01,8
Cluster_394,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,72.06,Low confidence / possible divergent,21,0.01,6
Cluster_870,Eukaryota;TSAR;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X;Plagiopylidae;Plagiopylidae_X;Plagiopylidae_X_sp.;,70.23,Low confidence / possible divergent,21,0.01,6
Cluster_938,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,73.95,Low confidence / possible divergent,21,0.01,8
Cluster_907,Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca;Macrostylis;Macrostylis_sp.;,72.33,Low confidence / possible divergent,21,0.01,8
Cluster_624,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,81.24,Confident match,21,0.01,5
Cluster_507,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Spizellomyces;Spizellomyces_pseudodichotomus;,71.22,Low confidence / possible divergent,21,0.01,6
Cluster_845,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Chytridiales;Chytridiaceae;Phlyctochytrium;Phlyctochytrium_sp.;,78.38,Low confidence / possible divergent,20,0.01,5
Cluster_228,Eukaryota;Obazoa;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea_X;Trichinella;Trichinella_spiralis;,76.92,Low confidence / possible divergent,20,0.01,10
Cluster_303,Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Chelicerata;Arachnida;Stigmalychus;Stigmalychus_sp.;,74.59,Low confidence / possible divergent,20,0.01,5
Cluster_248,Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;PHYLL_3;PHYLL_3_X;PHYLL_3_X_sp.;,62.66,Candidate novel taxon,20,0.01,9
Cluster_238,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,77.75,Low confidence / possible divergent,20,0.01,5
Cluster_41,Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12C;MAST-12C_sp.;,62.71,Candidate novel taxon,20,0.01,5
Cluster_410,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,71.8,Low confidence / possible divergent,20,0.01,5
Cluster_732,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Lanspora;Lanspora_coronata;,77.36,Low confidence / possible divergent,20,0.01,6
Cluster_687,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae_X;Porosporidae_X_sp.;,77.56,Low confidence / possible divergent,20,0.01,5
Cluster_340,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerinella;Globigerinella_siphonifera;,69.76,Low confidence / possible divergent,20,0.01,5
Cluster_233,Eukaryota;Excavata;Discoba;Euglenozoa;Symbiontida;Symbiontida_X;Calkinsiidae;Calkinsia;Calkinsia_aureus;,66.48,Low confidence / possible divergent,20,0.01,9
Cluster_260,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Cryptogregarinorida;Cryptosporidiidae;Cryptosporidium9;Cryptosporidium_ryanae;,60.58,Candidate novel taxon,20,0.01,9
Cluster_513,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,69.34,Low confidence / possible divergent,20,0.01,6
Cluster_15,Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Bacillariophyceae:plas;Bacillariophyceae_X:plas;Bacillariophyceae_XX:plas;Bacillariophyceae_XXX:plas;Bacillariophyceae_XXX_sp.:plas;,62.4,Candidate novel taxon,20,0.01,8
Cluster_609,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,80.09,Confident match,20,0.01,5
Cluster_43,Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Bacillariophyceae:plas;Bacillariophyceae_X:plas;Bacillariophyceae_XX:plas;Bacillariophyceae_XXX:plas;Bacillariophyceae_XXX_sp.:plas;,56.28,Candidate novel taxon,20,0.01,7
Cluster_396,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Turborotalita;Turborotalita_quinqueloba;,79.01,Low confidence / possible divergent,20,0.01,6
Cluster_245,Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea_X_GRE1;Gregarinomorphea_X_GRE1_X;Gregarinomorphea_X_GRE1_XX;Gregarinomorphea_X_GRE1_XX_sp.;,70.6,Low confidence / possible divergent,20,0.01,7
Cluster_554,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,69.96,Low confidence / possible divergent,20,0.01,5
Cluster_252,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Alternaria;Alternaria_longipes;,72.34,Low confidence / possible divergent,20,0.01,8
Cluster_251,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Dothideomycetes;Alternaria;Alternaria_longipes;,68.37,Low confidence / possible divergent,20,0.01,9
Cluster_120,Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula_pacifica;,76.8,Low confidence / possible divergent,20,0.01,6
Cluster_777,Eukaryota;TSAR;Stramenopiles;Bigyra;Bicoecea;Pseudodendromonadales;Pseudodendromonadales_X;Paramonas;Paramonas_globosa;,74.16,Low confidence / possible divergent,19,0.01,5
Cluster_81,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,65.74,Low confidence / possible divergent,19,0.01,8
Cluster_556,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,72.1,Low confidence / possible divergent,19,0.01,5
Cluster_9,Eukaryota;Obazoa;Opisthokonta;Fungi;Opisthosporidia;Microsporida;Microsporida_X;Anncaliia;Anncaliia_algerae;,54.62,Candidate novel taxon,19,0.01,9
Cluster_184,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Turborotalita;Turborotalita_quinqueloba;,77.95,Low confidence / possible divergent,19,0.01,8
Cluster_682,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon;Hepatozoon_sp.;,79.47,Low confidence / possible divergent,19,0.01,6
Cluster_660,Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota;Pezizomycotina;Sordariomycetes;Pestalotiopsis;Pestalotiopsis_adusta;,79.34,Low confidence / possible divergent,19,0.01,6
Cluster_583,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria2;Theileria_luwenshuni;,76.9,Low confidence / possible divergent,19,0.01,7
Cluster_457,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria5;Theileria5_sp.;,78.04,Low confidence / possible divergent,19,0.01,5
Cluster_940,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Zygorhizidiales;Zygorhizidiaceae;Zygorhizidium;Zygorhizidium_sp.;,80.6,Confident match,19,0.01,5
Cluster_433,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria9;Theileria_lestoquardi;,71.74,Low confidence / possible divergent,19,0.01,6
Cluster_301,Eukaryota;Amoebozoa;Evosea;Eumycetozoa;Myxogastria_Lucisporidia;Myxogastria_Lucisporidia_X;Trichiidae;Arcyria;Arcyria_cinerea;,60.64,Candidate novel taxon,19,0.01,8
Cluster_715,Eukaryota;Obazoa;Opisthokonta;Fungi;Mucoromycota;Glomeromycotina;Glomerales;Glomus;Glomus_sp.;,74.83,Low confidence / possible divergent,19,0.01,6
Cluster_336,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria;Theileria_equi;,62.37,Candidate novel taxon,19,0.01,6
Cluster_259,Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;PHYLL_3;PHYLL_3_X;PHYLL_3_X_sp.;,71.59,Low confidence / possible divergent,19,0.01,9
Cluster_195,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globorotaliidae;Neogloboquadrina;Neogloboquadrina_pachyderma;,67.75,Low confidence / possible divergent,19,0.01,8
Cluster_300,Eukaryota:mito;Obazoa:mito;Opisthokonta:mito;Metazoa:mito;Craniata:mito;Craniata_X:mito;Amphibia:mito;Pristimantis:mito;Pristimantis_orcesi:mito;,69.46,Low confidence / possible divergent,19,0.01,9
Cluster_241,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Globigerinidae;Globigerina;Globigerina_falconensis;,65.61,Low confidence / possible divergent,19,0.01,5
Cluster_39,Eukaryota;TSAR;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Cassidulinidae;Globocassidulina;Globocassidulina_sp.;,65.05,Low confidence / possible divergent,19,0.01,8
Cluster_334,Eukaryota;TSAR;Alveolata;Ciliophora;Prostomatea_3;Prostomatea_3_X;Holophryidae;Holophryidae_X;Holophryidae_X_sp.;,69.14,Low confidence / possible divergent,19,0.01,5
Cluster_867,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Operculariidae;OLIGO1;OLIGO1_sp.;,81.2,Confident match,19,0.01,6
Cluster_703,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;,74.33,Low confidence / possible divergent,19,0.01,8
Cluster_516,Eukaryota;Obazoa;Opisthokonta;Fungi;Chytridiomycota;Spizellomycetales;Spizellomycetaceae;Triparticalcar;Triparticalcar_sp.;,72.48,Low confidence / possible divergent,19,0.01,5
Cluster_404,Eukaryota;Excavata;Discoba;Discoba_X;Heterolobosea;Acrasida;Acrasidae;Acrasis;Acrasis_helenhemmesae;,33.94,Candidate novel taxon,18,0.01,5
Cluster_198,Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;PHYLL_3;PHYLL_3_X;PHYLL_3_X_sp.;,77.94,Low confidence / possible divergent,18,0.01,8
Cluster_196,Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorophyta_X:plas;Ulvophyceae:plas;Bryopsidales:plas;Ostreobiaceae:plas;Ostreobium:plas;Ostreobium_sp.:plas;,70.69,Low confidence / possible divergent,18,0.01,8
Cluster_776,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Adeleida;Hepatozoidae;Hepatozoon3;Hepatozoon3_sp.;,69.62,Low confidence / possible divergent,18,0.01,5
Cluster_817,Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Piroplasmorida;Theileriidae;Theileria9;Theileria_annulata;,71.5,Low confidence / possible divergent,18,0.01,5
Cluster_797,Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida;Sessilida_X;Sessilida_X_sp.;,77.9,Low confidence / possible divergent,18,0.01,7
